TREAT,AGE,EDUC,BLACK,MARR,NODEGREE,RE74,RE75,U74,U75,EARNINGS
0,48,10,1,1,1,27429.7,30435.5,0,0,29554.5
0,48,10,1,1,1,27429.7,30435.5,0,0,29554.5
0,39,8,1,1,1,27429.7,26854.8,0,0,28076.8
0,41,7,1,1,1,27429.7,26708,0,0,14777.3
0,51,10,1,1,1,27429.7,25064.5,0,0,24382.5
0,51,10,1,1,1,27037.9,21483.9,0,0,26894.6
0,35,9,1,1,1,26134.7,24169.4,0,0,26599.1
0,26,8,1,1,1,25470.5,23274.2,0,0,23643.6
0,40,10,1,0,1,25470.5,23274.2,0,0,20688.2
0,44,3,1,1,1,25470.5,21483.9,0,0,26599.1
0,46,8,1,1,1,25470.5,21483.9,0,0,11390.3
0,52,7,1,0,1,25470.5,17903.2,0,0,25121.4
0,35,9,1,1,1,24686.8,16829,0,0,20392.6
0,44,11,1,1,1,24294.9,35806.5,0,0,29554.5
0,44,11,1,1,1,24294.9,35806.5,0,0,29554.5
0,50,8,1,1,1,23707.1,28913.7,0,0,31032.3
0,51,8,1,1,1,23511.2,23274.2,0,0,23643.6
0,36,7,1,1,1,23511.2,21483.9,0,0,13299.5
0,52,8,1,0,1,23511.2,15217.7,0,0,7093.09
0,33,10,1,1,1,23511.2,12532.3,0,0,18471.6
0,49,4,1,1,1,22968.5,28645.2,0,0,22165.9
0,30,10,1,1,1,22335.6,0,0,1,121174
0,54,9,1,0,1,21551.9,30435.5,0,0,33987.7
0,22,10,1,1,1,21551.9,25064.5,0,0,31032.3
0,33,8,1,1,1,21551.9,22379,0,0,27485.7
0,41,10,1,1,1,21551.9,20767.7,0,0,25121.4
0,48,6,1,1,1,21551.9,16112.9,0,0,17732.7
0,34,10,1,1,1,21551.9,10083.1,0,0,18471.6
0,44,10,1,1,1,20993.5,19190.5,0,0,25068.2
0,44,10,1,1,1,20993.5,19190.5,0,0,25068.2
0,38,9,1,1,1,20388.1,22407.7,0,0,16255
0,50,7,1,1,1,20384.2,17008.1,0,0,17732.7
0,40,11,1,1,1,20278.4,16112.9,0,0,19210.4
0,53,10,1,1,1,20062.9,15502.4,0,0,13299.5
0,55,6,1,1,1,19963,26854.8,0,0,14777.3
0,43,6,1,1,1,19912,16112.9,0,0,20688.2
0,30,11,1,1,1,19592.7,24547.1,0,0,22165.9
0,25,5,1,1,1,19592.7,16650,0,0,28076.8
0,44,6,1,1,1,19592.7,14322.6,0,0,5615.36
0,28,11,1,1,1,19592.7,12890.3,0,0,7130.03
0,20,7,1,1,1,19592.7,11637.1,0,0,14777.3
0,33,9,1,1,1,19396.7,16112.9,0,0,19210.4
0,34,11,1,1,1,18809,17903.2,0,0,14777.3
0,24,11,1,0,1,18613,20230.6,0,0,31032.3
0,27,8,1,1,1,18417.1,22916.1,0,0,31032.3
0,36,10,1,1,1,18417.1,16112.9,0,0,22165.9
0,46,3,1,1,1,18319.1,14322.6,0,0,19949.3
0,36,11,1,1,1,18025.3,21483.9,0,0,26599.1
0,41,10,1,1,1,18025.3,17366.1,0,0,21427
0,44,11,1,1,1,17929.3,18588.9,0,0,19210.4
0,46,11,1,1,1,17868.5,17903.2,0,0,13326.1
0,44,5,1,1,1,17688.3,17903.2,0,0,19210.4
0,40,2,1,1,1,17645.2,13427.4,0,0,8866.36
0,36,10,1,0,1,17633.4,21483.9,0,0,17732.7
0,44,8,1,1,1,17633.4,21483.9,0,0,19210.4
0,25,11,1,1,1,17633.4,21483.9,0,0,26599.1
0,50,9,1,1,1,17633.4,16112.9,0,0,16255
0,43,11,1,1,1,17633.4,14322.6,0,0,17732.7
0,43,11,1,1,1,17633.4,14322.6,0,0,17732.7
0,23,9,1,1,1,17633.4,12532.3,0,0,14777.3
0,42,8,1,0,1,17633.4,10562.9,0,0,0
0,31,9,1,0,1,17437.5,13427.4,0,0,11326.8
0,33,11,1,1,1,17370.9,15844.4,0,0,14753.6
0,55,8,1,1,1,17241.5,17903.2,0,0,16255
0,23,11,1,1,1,17116.2,10741.9,0,0,8866.36
0,25,7,1,0,1,17045.6,16138,0,0,11821.8
0,35,10,1,0,1,17045.6,14322.6,0,0,16846.1
0,31,11,1,1,1,16453.9,19693.5,0,0,14777.3
0,47,8,1,1,1,16301.1,17129.8,0,0,17732.7
0,47,8,1,1,1,16301.1,17129.8,0,0,17732.7
0,47,6,1,1,1,16261.9,14412.1,0,0,14260.1
0,48,8,1,1,1,16261.9,11637.1,0,0,5172.04
0,48,8,1,1,1,16261.9,11637.1,0,0,5172.04
0,53,4,1,1,1,16142.4,984.677,0,0,0
0,30,7,1,1,1,15995.5,15387.8,0,0,13151.8
0,51,8,1,1,1,15987.6,5800.65,0,0,0
0,41,7,1,1,1,15674.1,32225.8,0,0,11082.9
0,35,11,1,1,1,15674.1,17903.2,0,0,0
0,54,2,1,1,1,15674.1,16990.2,0,0,18096.2
0,35,10,1,1,1,15674.1,16471,0,0,23643.6
0,53,6,1,1,1,15674.1,16112.9,0,0,9974.65
0,37,9,1,1,1,15674.1,16112.9,0,0,19210.4
0,34,10,1,0,1,15674.1,12532.3,0,0,25121.4
0,23,11,1,1,1,15674.1,8414.52,0,0,8866.36
0,25,11,1,0,1,15674.1,6982.26,0,0,13890.6
0,31,11,1,0,1,15674.1,4316.47,0,0,7093.09
0,19,11,1,0,1,15587.9,10741.9,0,0,0
0,31,8,1,1,1,15176.5,10851.1,0,0,19605
0,53,8,1,1,1,15086.4,15649.2,0,0,12921.2
0,53,9,1,1,1,14945.3,13697.8,0,0,14186.2
0,39,6,1,1,1,14694.5,16471,0,0,28076.8
0,36,7,1,1,1,14694.5,15754.8,0,0,19210.4
0,42,11,1,0,1,14694.5,15217.7,0,0,11821.8
0,23,11,1,1,1,14694.5,13427.4,0,0,17732.7
0,25,11,1,1,1,14694.5,6624.19,0,0,7107.86
0,41,10,1,0,1,14678.8,15253.5,0,0,11821.8
0,55,3,1,1,1,14547.6,13463.2,0,0,10344.1
0,24,10,1,1,1,14482.9,10741.9,0,0,11821.8
0,53,5,1,1,1,14008.8,2660.42,0,0,11082.9
0,33,10,1,0,1,13754.1,13964.5,0,0,16905.2
0,50,7,1,1,1,13714.9,17903.2,0,0,16255
0,46,10,1,1,1,13714.9,16112.9,0,0,15522
0,30,10,1,0,1,13714.9,14322.6,0,0,2364.36
0,26,11,1,1,1,13714.9,13248.4,0,0,11082.9
0,50,7,1,1,1,13714.9,12532.3,0,0,16255
0,50,7,1,1,1,13714.9,12532.3,0,0,16255
0,48,6,1,0,1,13714.9,11637.1,0,0,10604.2
0,46,8,1,1,1,13714.9,7089.68,0,0,0
0,44,9,1,1,1,13366.1,14644.8,0,0,12435.1
0,40,10,1,1,1,13244.6,19693.5,0,0,17732.7
0,36,11,1,1,1,13140.8,12532.3,0,0,12811.9
0,21,9,1,0,1,13127.1,16327.7,0,0,8866.36
0,31,11,1,1,1,13127.1,14859.7,0,0,16255
0,50,6,1,1,1,13033,4092.68,0,0,0
0,31,6,1,0,1,12735.2,10741.9,0,0,5910.91
0,53,6,1,1,1,12735.2,10741.9,0,0,13299.5
0,25,10,1,1,1,12696,8951.61,0,0,14777.3
0,22,11,1,1,1,12539.3,21483.9,0,0,13299.5
0,48,5,1,1,1,12343.4,13606.5,0,0,13323.2
0,34,10,1,1,1,12343.4,11637.1,0,0,9900.77
0,54,3,1,1,1,12225.8,9606.87,0,0,11821.8
0,44,7,1,1,1,11967.2,14566.1,0,0,14147.8
0,54,4,1,0,1,11933.9,10965.7,0,0,11821.8
0,53,4,1,1,1,11892.7,8951.61,0,0,10344.1
0,47,11,1,1,1,11755.6,16053.8,0,0,0
0,28,10,1,1,1,11755.6,15217.7,0,0,10639.6
0,43,8,1,1,1,11755.6,12532.3,0,0,12930.1
0,43,8,1,1,1,11755.6,12532.3,0,0,12930.1
0,39,10,1,0,1,11755.6,12532.3,0,0,25248.4
0,47,11,1,1,1,11755.6,10741.9,0,0,14260.1
0,42,8,1,1,1,11755.6,10741.9,0,0,11821.8
0,29,10,1,1,1,11755.6,9780.53,0,0,8866.36
0,35,11,1,1,1,11755.6,8951.61,0,0,0
0,28,9,1,1,1,11755.6,7161.29,0,0,11821.8
0,25,9,1,0,1,11755.6,7161.29,0,0,6649.77
0,23,11,1,1,1,11755.6,5818.55,0,0,10048.5
0,34,11,1,0,1,11755.6,2148.39,0,0,15516.1
0,33,6,1,1,1,11739.9,5958.19,0,0,9788.46
0,22,9,1,1,1,11708.6,10419.7,0,0,9079.15
0,26,6,1,1,1,11461.7,9807.39,0,0,7979.72
0,22,11,1,0,1,11069.9,5191.94,0,0,9605.22
0,22,11,1,0,1,10971.9,7161.29,0,0,7675.31
0,27,11,1,1,1,10897.4,3938.71,0,0,7684.18
0,48,10,1,1,1,10785.8,5370.97,0,0,14895.5
0,44,7,1,1,1,10776,10741.9,0,0,1078.74
0,31,9,1,1,1,10776,8951.61,0,0,5910.91
0,30,9,1,1,1,10776,8951.61,0,0,16255
0,47,6,1,1,1,10776,8056.45,0,0,0
0,49,10,1,1,1,10776,0,0,1,5319.82
0,49,10,1,1,1,10776,0,0,1,5319.82
0,53,7,1,1,1,10584,17525.5,0,0,15926.9
0,53,7,1,1,1,10584,17525.5,0,0,15926.9
0,34,8,1,1,1,10580,12532.3,0,0,19210.4
0,39,9,1,1,1,10580,9667.74,0,0,11821.8
0,39,9,1,1,1,10580,9667.74,0,0,11821.8
0,28,7,1,1,1,10488,8260.55,0,0,8127.5
0,29,10,1,1,1,10384.1,7304.52,0,0,11501.1
0,50,11,1,0,1,10188.2,17903.2,0,0,14777.3
0,37,11,1,1,1,10188.2,13964.5,0,0,13299.5
0,37,11,1,1,1,10188.2,13964.5,0,0,13299.5
0,40,5,1,1,1,10188.2,12174.2,0,0,0
0,32,10,1,0,1,10188.2,8951.61,0,0,0
0,41,10,1,1,1,10090.2,14757.6,0,0,9753
0,39,11,1,1,1,9992.26,11637.1,0,0,7260.07
0,23,11,1,1,1,9980.51,6266.13,0,0,10344.1
0,32,11,1,0,1,9796.33,14322.6,0,0,886.636
0,39,5,1,1,1,9796.33,10741.9,0,0,19210.4
0,24,11,1,1,1,9796.33,10741.9,0,0,13299.5
0,47,4,1,0,1,9796.33,10741.9,0,0,5910.91
0,46,9,1,0,1,9796.33,9309.68,0,0,8866.36
0,34,9,1,1,1,9796.33,8951.61,0,0,10344.1
0,44,5,1,1,1,9796.33,8951.61,0,0,8866.36
0,20,10,1,1,1,9796.33,5370.97,0,0,7388.63
0,49,5,1,1,1,9796.33,5370.97,0,0,0
0,52,5,1,1,1,9796.33,1074.19,0,0,0
0,40,7,1,1,1,9737.56,8674.11,0,0,9221.01
0,22,10,1,1,1,9717.96,9023.23,0,0,13299.5
0,50,5,1,1,1,9404.48,10136.8,0,0,9266.82
0,26,10,1,1,1,9404.48,4923.39,0,0,17732.7
0,30,11,1,1,1,9228.15,8808.39,0,0,17882
0,24,10,1,1,1,9012.63,6624.19,0,0,8955.02
0,24,8,1,1,1,9008.71,13033.5,0,0,16255
0,50,8,1,1,1,8985.2,9846.77,0,0,9102.8
0,49,7,1,0,1,8816.7,11270.1,0,0,8969.8
0,40,7,1,1,1,8816.7,8951.61,0,0,11821.8
0,40,8,1,1,1,8816.7,8056.45,0,0,7184.71
0,26,10,1,1,1,8816.7,0,0,1,7388.63
0,29,10,1,1,1,8659.96,10892.3,0,0,51.7204
0,29,10,1,1,1,8464.03,8325,0,0,23643.6
0,41,5,1,1,1,8424.85,10741.9,0,0,8689.03
0,40,9,1,1,1,8424.85,6572.27,0,0,8866.36
0,54,6,1,1,1,8354.31,0,0,1,0
0,21,11,1,1,1,8032.99,4848.19,0,0,8570.81
0,27,7,1,1,1,7954.62,7161.29,0,0,5910.91
0,49,5,1,1,1,7944.83,7698.39,0,0,11993.2
0,34,9,1,1,1,7837.07,11211,0,0,12037.6
0,45,6,1,1,1,7837.07,8951.61,0,0,9605.22
0,45,9,1,1,1,7837.07,8951.61,0,0,8866.36
0,28,9,1,1,1,7837.07,8235.48,0,0,8718.59
0,42,5,1,1,1,7837.07,7161.29,0,0,14777.3
0,42,5,1,1,1,7837.07,7161.29,0,0,14777.3
0,27,11,1,1,1,7837.07,5370.97,0,0,7388.63
0,22,11,1,1,1,7837.07,5012.9,0,0,3694.32
0,42,10,1,0,1,7837.07,1718.71,0,0,0
0,29,10,1,1,1,7641.14,8122.69,0,0,5910.91
0,52,5,1,1,1,7523.58,4296.77,0,0,2216.59
0,52,5,1,1,1,7523.58,4296.77,0,0,2216.59
0,36,6,1,0,1,7494.2,7447.74,0,0,4433.18
0,41,4,1,0,1,7494.2,5370.97,0,0,5910.91
0,35,11,1,1,1,7335.49,8557.74,0,0,7388.63
0,35,11,1,1,1,7335.49,8557.74,0,0,7388.63
0,25,7,1,1,1,7131.73,10741.9,0,0,8866.36
0,41,3,1,1,1,6990.66,3222.58,0,0,9497.35
0,33,11,1,1,1,6857.43,11637.1,0,0,0
0,45,8,1,1,1,6857.43,9537.05,0,0,9408.69
0,20,10,1,1,1,6857.43,6831.87,0,0,9457.45
0,26,8,1,1,1,6857.43,3580.65,0,0,1994.93
0,33,8,1,1,1,6661.51,8579.23,0,0,9169.29
0,49,5,1,0,1,6583.14,5729.03,0,0,12560.7
0,32,11,1,1,1,6524.36,0,0,1,930.968
0,27,8,1,0,1,6269.65,6624.19,0,0,7388.63
0,31,9,1,1,1,6024.75,5621.61,0,0,10196.3
0,34,7,1,1,1,5877.8,12532.3,0,0,14777.3
0,22,8,1,1,1,5877.8,12031,0,0,857.081
0,52,4,1,1,1,5877.8,11637.1,0,0,22165.9
0,28,7,1,1,1,5877.8,8142.39,0,0,1477.73
0,18,11,1,0,1,5877.8,6932.13,0,0,9457.45
0,43,7,1,1,1,5877.8,6815.76,0,0,295.545
0,25,9,1,1,1,5877.8,6266.13,0,0,12560.7
0,40,5,1,1,1,5877.8,5370.97,0,0,22165.9
0,55,3,1,1,1,5877.8,5370.97,0,0,4137.63
0,24,9,1,0,1,5877.8,5370.97,0,0,13299.5
0,38,10,1,1,1,5877.8,0,0,1,0
0,46,6,1,0,1,5838.62,9678.48,0,0,7873.33
0,26,8,1,1,1,5681.87,4296.77,0,0,7093.09
0,50,10,1,1,1,5681.87,0,0,1,0
0,30,6,1,1,1,5681.87,0,0,1,0
0,22,11,1,0,1,5485.95,13427.4,0,0,8866.36
0,19,11,1,1,1,5485.95,7590.97,0,0,11348.9
0,24,11,1,1,1,5427.17,0,0,1,1329.95
0,44,11,1,0,1,5172.46,6266.13,0,0,0
0,24,8,1,1,1,4898.17,5370.97,0,0,8127.5
0,47,6,1,1,1,4702.24,4296.77,0,0,13481.3
0,25,10,1,1,1,4702.24,4282.45,0,0,4947.43
0,19,10,1,0,1,4702.24,3437.42,0,0,2364.36
0,22,11,1,1,1,4449.49,6187.35,0,0,14570.4
0,50,9,1,1,1,4333.9,7469.23,0,0,6383.78
0,38,9,1,1,1,4228.1,7941.87,0,0,11245.5
0,25,11,1,0,1,4055.68,11637.1,0,0,0
0,39,5,1,1,1,4051.76,13427.4,0,0,14629.5
0,39,5,1,1,1,4051.76,13427.4,0,0,14629.5
0,39,5,1,1,1,4051.76,13427.4,0,0,14629.5
0,41,8,1,1,1,3918.53,11171.6,0,0,5910.91
0,23,10,1,0,1,3918.53,7161.29,0,0,6649.77
0,44,11,1,1,1,3918.53,5370.97,0,0,2955.45
0,35,10,1,1,1,3918.53,3795.48,0,0,7802.4
0,35,10,1,1,1,3918.53,3795.48,0,0,7802.4
0,35,10,1,1,1,3918.53,3795.48,0,0,7802.4
0,30,6,1,1,1,3918.53,3401.61,0,0,4433.18
0,43,10,1,1,1,3918.53,2148.39,0,0,0
0,38,3,1,1,1,3722.61,5729.03,0,0,17732.7
0,38,3,1,1,1,3722.61,5729.03,0,0,17732.7
0,50,10,1,1,1,3526.68,0,0,1,0
0,19,6,1,0,1,3526.68,0,0,1,0
0,24,10,1,0,1,3152.46,3902.9,0,0,7447.74
0,22,9,1,0,1,3134.83,4345.11,0,0,13299.5
0,40,4,1,0,1,2962.41,1933.55,0,0,1034.41
0,20,8,1,0,1,2938.9,1838.66,0,0,1226.51
0,25,10,1,0,1,2838.98,5370.97,0,0,11437.6
0,22,11,1,0,1,2351.12,0,0,1,879.247
0,29,10,1,0,1,2037.64,2685.48,0,0,0
0,30,9,1,0,1,1959.27,162.919,0,0,16809.1
0,20,8,1,0,1,1880.9,3652.26,0,0,1018.15
0,41,8,1,1,1,1716.32,8378.71,0,0,7388.63
0,41,8,1,1,1,1716.32,8378.71,0,0,7388.63
0,21,10,1,0,1,1567.41,8145.97,0,0,8275.27
0,35,9,1,0,1,1567.41,5370.97,0,0,5910.91
0,19,11,1,0,1,1567.41,0,0,1,0
0,23,10,1,0,1,1469.45,5370.97,0,0,0
0,31,6,1,0,1,1410.67,555,0,0,16059.9
0,29,11,1,1,1,783.707,0,0,1,23643.6
0,52,7,1,0,1,293.89,5012.9,0,0,0
0,52,6,1,1,1,235.112,1246.06,0,0,1477.73
0,43,3,1,1,1,17.6334,0,0,1,0
0,21,11,1,0,1,0,9846.77,1,0,5615.36
0,21,8,1,0,1,0,895.161,1,0,2305.25
0,49,4,1,1,1,0,0,1,1,0
0,54,4,1,1,1,0,0,1,1,0
0,43,9,1,1,1,0,0,1,1,0
0,52,10,1,1,1,0,0,1,1,0
0,23,11,1,0,1,0,0,1,1,0
0,23,11,1,0,1,0,0,1,1,0
0,25,11,1,0,1,0,0,1,1,3694.32
0,54,10,1,1,1,0,0,1,1,0
0,54,10,1,1,1,0,0,1,1,0
0,23,9,1,0,1,0,0,1,1,218.704
0,45,9,1,1,1,0,0,1,1,0
0,45,9,1,1,1,0,0,1,1,0
0,53,8,1,1,1,0,0,1,1,0
0,55,8,1,1,1,0,0,1,1,0
0,45,7,1,1,1,0,0,1,1,11821.8
0,41,6,1,1,1,0,0,1,1,0
0,46,6,1,1,1,0,0,1,1,0
0,51,5,1,0,1,0,0,1,1,0
0,51,4,1,1,1,0,0,1,1,0
0,53,4,1,0,1,0,0,1,1,0
0,54,3,1,1,1,0,0,1,1,0
0,54,3,1,1,1,0,0,1,1,0
0,54,3,1,1,1,0,0,1,1,0
0,54,3,1,0,1,0,0,1,1,221.659
0,48,17,1,1,0,58778,51842.4,0,0,59109.1
0,29,17,1,1,0,50940.9,41177.4,0,0,39603.1
0,30,12,1,1,0,43103.9,21483.9,0,0,26599.1
0,36,12,1,1,0,41732.4,37596.8,0,0,31032.3
0,38,12,1,1,0,40570.5,10741.9,0,0,27190.2
0,29,13,1,1,0,39185.3,37596.8,0,0,38420.9
0,28,12,1,1,0,39185.3,36776.8,0,0,34726.6
0,53,12,1,1,0,35266.8,42967.7,0,0,35465.4
0,25,14,1,1,0,35266.8,25601.6,0,0,33101.1
0,38,12,1,1,0,35266.8,25064.5,0,0,36943.2
0,38,12,1,1,0,34483.1,23632.3,0,0,19210.4
0,25,14,1,1,0,33699.4,17724.2,0,0,25121.4
0,28,12,1,1,0,33503.5,26854.8,0,0,25121.4
0,32,13,1,1,0,33307.5,37596.8,0,0,46891.2
0,33,17,1,1,0,33307.5,29540.3,0,0,17732.7
0,41,16,1,1,0,33307.5,23274.2,0,0,22165.9
0,41,16,1,1,0,33307.5,23274.2,0,0,22165.9
0,41,16,1,1,0,33307.5,23274.2,0,0,22165.9
0,28,12,1,1,0,32327.9,32225.8,0,0,39898.6
0,44,16,1,1,0,31644.1,30621.7,0,0,23495.9
0,28,15,1,1,0,30768.3,33486.2,0,0,30828.3
0,30,12,1,1,0,30758.5,35448.4,0,0,48247.8
0,35,15,1,1,0,29477.2,34098.5,0,0,19062.7
0,35,15,1,1,0,29477.2,34098.5,0,0,19062.7
0,47,14,1,1,0,29391,27750,0,0,36647.6
0,37,12,1,1,0,29389,32225.8,0,0,44331.8
0,46,12,1,1,0,29389,30435.5,0,0,22165.9
0,37,12,1,1,0,29389,22379,0,0,19210.4
0,37,12,1,1,0,29389,22379,0,0,19210.4
0,50,12,1,1,0,29193.1,17903.2,0,0,25121.4
0,29,12,1,0,0,29193.1,15396.8,0,0,31032.3
0,29,16,1,1,0,28409.4,32225.8,0,0,29554.5
0,26,13,1,1,0,28105.7,37596.8,0,0,58653.9
0,27,13,1,1,0,27429.7,30435.5,0,0,24973.6
0,30,14,1,1,0,27429.7,26892.4,0,0,20688.2
0,55,17,1,1,0,27429.7,26854.8,0,0,17806.6
0,26,16,1,1,0,27429.7,25064.5,0,0,32510
0,40,12,1,1,0,27429.7,23274.2,0,0,38420.9
0,44,12,1,1,0,27429.7,21483.9,0,0,22609.2
0,21,12,1,1,0,27037.9,16560.5,0,0,20688.2
0,48,12,1,1,0,26908.6,22558.1,0,0,36943.2
0,24,12,1,1,0,26842,31688.7,0,0,33839.9
0,26,17,1,0,0,26842,25243.5,0,0,20392.6
0,31,15,1,0,0,26450.1,26854.8,0,0,25860.2
0,27,12,1,1,0,26450.1,18798.4,0,0,31032.3
0,43,12,1,1,0,26450.1,14322.6,0,0,29554.5
0,45,12,1,1,0,25470.5,26695.5,0,0,27898
0,45,12,1,1,0,25470.5,26695.5,0,0,27898
0,32,16,1,1,0,25470.5,25422.6,0,0,30145.6
0,43,12,1,1,0,25470.5,25064.5,0,0,25121.4
0,27,15,1,0,0,25470.5,24169.4,0,0,29554.5
0,32,12,1,1,0,25470.5,22379,0,0,31771.1
0,35,12,1,1,0,25470.5,21483.9,0,0,26599.1
0,28,12,1,0,0,25470.5,19693.5,0,0,26599.1
0,26,12,1,1,0,25088.4,23274.2,0,0,29554.5
0,27,12,1,1,0,24686.8,22558.1,0,0,22609.2
0,43,13,1,1,0,24490.8,34016.1,0,0,39898.6
0,43,12,1,1,0,24490.8,29355.9,0,0,35465.4
0,26,14,1,1,0,24490.8,25718,0,0,26643.4
0,35,13,1,1,0,24490.8,23274.2,0,0,25121.4
0,45,12,1,1,0,24490.8,21483.9,0,0,28076.8
0,47,12,1,1,0,23511.2,32225.8,0,0,17732.7
0,51,12,1,1,0,23511.2,25601.6,0,0,25121.4
0,47,14,1,1,0,23511.2,25565.8,0,0,23974.6
0,33,12,1,1,0,23511.2,23274.2,0,0,36943.2
0,26,12,1,1,0,23511.2,21483.9,0,0,31623.3
0,42,12,1,0,0,23511.2,21483.9,0,0,22165.9
0,37,17,1,1,0,23511.2,19693.5,0,0,76841.8
0,37,17,1,1,0,23511.2,19693.5,0,0,76841.8
0,43,12,1,1,0,23511.2,19421.4,0,0,13559.6
0,28,16,1,1,0,23511.2,16112.9,0,0,22018.1
0,33,12,1,1,0,23511.2,14322.6,0,0,23643.6
0,31,12,1,1,0,22727.5,1503.87,0,0,27781.3
0,24,12,1,0,0,22531.6,26854.8,0,0,29554.5
0,29,12,1,1,0,22531.6,18619.4,0,0,23643.6
0,25,12,1,1,0,22139.7,33300,0,0,29554.5
0,30,17,1,1,0,22139.7,27929,0,0,33248.8
0,26,14,1,1,0,21943.8,25959.7,0,0,36943.2
0,24,14,1,1,0,21869.3,26353.5,0,0,18767.1
0,35,13,1,1,0,21551.9,25959.7,0,0,26423.2
0,41,12,1,1,0,21551.9,24885.5,0,0,21427
0,37,15,1,0,0,21551.9,19210.2,0,0,17732.7
0,34,12,1,1,0,21551.9,17903.2,0,0,25121.4
0,35,12,1,1,0,21551.9,14322.6,0,0,15638.8
0,35,12,1,1,0,21551.9,14322.6,0,0,15638.8
0,27,12,1,1,0,21356,20588.7,0,0,21722.6
0,23,13,1,1,0,21160.1,17903.2,0,0,23643.6
0,26,12,1,1,0,21117,22379,0,0,25121.4
0,25,14,1,1,0,20768.2,23274.2,0,0,26303.5
0,46,12,1,1,0,20572.3,32225.8,0,0,7882.19
0,24,12,1,1,0,20572.3,25959.7,0,0,31032.3
0,38,12,1,0,0,20572.3,14322.6,0,0,16255
0,25,16,1,0,0,20233.3,19335.5,0,0,23052.5
0,28,16,1,1,0,20082.5,19335.5,0,0,21279.3
0,34,12,1,1,0,19788.6,23274.2,0,0,31032.3
0,36,12,1,1,0,19749.4,25064.5,0,0,23643.6
0,30,12,1,1,0,19592.7,26854.8,0,0,25897.2
0,27,14,1,0,0,19592.7,25064.5,0,0,28815.7
0,28,12,1,1,0,19592.7,24169.4,0,0,25860.2
0,23,12,1,1,0,19592.7,23274.2,0,0,21427
0,53,12,1,1,0,19592.7,21483.9,0,0,23643.6
0,29,16,1,1,0,19592.7,20588.7,0,0,42854.1
0,31,12,1,1,0,19592.7,19466.2,0,0,20259.6
0,20,12,1,1,0,19592.7,18619.4,0,0,23643.6
0,23,12,1,1,0,19592.7,17903.2,0,0,26599.1
0,27,12,1,1,0,19592.7,17724.2,0,0,25121.4
0,23,12,1,1,0,19592.7,17366.1,0,0,14777.3
0,34,12,1,1,0,19592.7,17366.1,0,0,19210.4
0,23,12,1,1,0,19592.7,17008.1,0,0,22165.9
0,20,12,1,1,0,19592.7,16709.1,0,0,12708.4
0,32,14,1,1,0,19592.7,12335.3,0,0,14777.3
0,24,12,1,0,0,19592.7,11995.2,0,0,19210.4
0,24,13,1,1,0,19592.7,11637.1,0,0,18442
0,25,12,1,1,0,19592.7,5370.97,0,0,24642.6
0,21,12,1,0,0,19592.7,716.129,0,0,22165.9
0,37,12,1,1,0,19586.8,12031,0,0,14777.3
0,24,16,1,0,0,19494.7,15217.7,0,0,23643.6
0,37,12,1,1,0,19004.9,25959.7,0,0,25860.2
0,27,12,1,1,0,19004.9,19693.5,0,0,19210.4
0,23,12,1,1,0,19004.9,13427.4,0,0,13299.5
0,24,13,1,1,0,18881.5,16112.9,0,0,12560.7
0,34,12,1,0,0,18848.1,30435.5,0,0,12560.7
0,37,12,1,1,0,18809,16112.9,0,0,32510
0,32,13,1,1,0,18809,14143.5,0,0,26599.1
0,36,12,1,1,0,18613,25064.5,0,0,33692.2
0,44,12,1,1,0,18613,23632.3,0,0,19210.4
0,44,12,1,1,0,18613,23632.3,0,0,19210.4
0,28,12,1,0,0,18613,17008.1,0,0,19949.3
0,32,12,1,1,0,18613,16112.9,0,0,17732.7
0,27,14,1,1,0,18613,0,0,1,13299.5
0,30,12,1,1,0,18338.7,25422.6,0,0,22165.9
0,21,13,1,0,0,18221.2,21125.8,0,0,21870.4
0,30,12,1,1,0,17760.8,17366.1,0,0,19210.4
0,23,12,1,1,0,17672.6,14322.6,0,0,12294.7
0,24,13,1,0,0,17633.4,25064.5,0,0,22165.9
0,26,12,1,1,0,17633.4,18798.4,0,0,18471.6
0,26,12,1,1,0,17633.4,17416.3,0,0,23643.6
0,27,14,1,1,0,17633.4,16112.9,0,0,26599.1
0,23,12,1,1,0,17633.4,15217.7,0,0,15516.1
0,28,14,1,1,0,17633.4,12532.3,0,0,16255
0,43,12,1,1,0,17633.4,10741.9,0,0,21858.5
0,22,14,1,1,0,16849.7,21125.8,0,0,24086.9
0,23,12,1,1,0,16708.6,10491.3,0,0,7565.96
0,26,14,1,0,0,16667.5,21483.9,0,0,28815.7
0,24,14,1,1,0,16653.8,28466.1,0,0,40637.5
0,25,16,1,1,0,16653.8,17008.1,0,0,21870.4
0,25,12,1,0,0,16653.8,14859.7,0,0,22904.8
0,21,12,1,1,0,16653.8,9846.77,0,0,7388.63
0,36,12,1,1,0,16261.9,21304.8,0,0,22165.9
0,35,12,1,1,0,16066,16086,0,0,19210.4
0,27,12,1,1,0,16011.1,16112.9,0,0,20460.6
0,28,12,1,1,0,15987.6,19693.5,0,0,13299.5
0,26,12,1,1,0,15987.6,17903.2,0,0,19506
0,23,12,1,1,0,15870.1,30435.5,0,0,27781.3
0,54,12,1,0,0,15674.1,25064.5,0,0,20688.2
0,21,12,1,1,0,15674.1,19693.5,0,0,19210.4
0,26,12,1,1,0,15674.1,17983.8,0,0,20688.2
